
Note: No compatibility mode selected!


Circuit: TB1: Blink Code Read Verification

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Operating point simulation skipped by 'uic',
  now using transient initial conditions.

No. of Data Rows : 50238

  Measurements for Transient Analysis

v_mcu_idle          =  6.287411e-02 from=  0.000000e+00 to=  4.000989e-01
v_mcu_blink1_peak   =  3.309370e+00 at=  5.002470e-01
v_mcu_blink2_peak   =  3.299989e+00 at=  1.699823e+00
v_mcu_blink3_peak   =  3.308658e+00 at=  2.100233e+00
t_rise              =  3.086530e-05 targ=  5.002143e-01 trig=  5.001835e-01
t_fall              =  -9.017592e-01 targ=  1.009624e-06 trig=  9.017603e-01


The file "results/tb1_blink_read.ps" may be printed on a postscript printer.
                       TB1: Blink Code Read Verification
                       Transient Analysis  Sat Mar 21 23:09:37  2026
--------------------------------------------------------------------------------
Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
375	3.499886e-02	7.663756e+00	6.287395e-02	
376	3.509886e-02	7.663755e+00	6.287390e-02	
377	3.519886e-02	7.663756e+00	6.287395e-02	
378	3.529886e-02	7.663755e+00	6.287390e-02	
379	3.539886e-02	7.663756e+00	6.287395e-02	
380	3.549886e-02	7.663755e+00	6.287390e-02	
381	3.559886e-02	7.663756e+00	6.287395e-02	
382	3.569886e-02	7.663755e+00	6.287390e-02	
383	3.579886e-02	7.663756e+00	6.287395e-02	
384	3.589886e-02	7.663755e+00	6.287390e-02	
385	3.599886e-02	7.663756e+00	6.287395e-02	
386	3.609886e-02	7.663755e+00	6.287390e-02	
387	3.619886e-02	7.663756e+00	6.287395e-02	
388	3.629886e-02	7.663755e+00	6.287390e-02	
389	3.639886e-02	7.663756e+00	6.287395e-02	
390	3.649886e-02	7.663755e+00	6.287390e-02	
391	3.659886e-02	7.663756e+00	6.287395e-02	
392	3.669886e-02	7.663755e+00	6.287390e-02	
393	3.679886e-02	7.663756e+00	6.287395e-02	
394	3.689886e-02	7.663755e+00	6.287390e-02	
395	3.699886e-02	7.663756e+00	6.287395e-02	
396	3.709886e-02	7.663755e+00	6.287390e-02	
397	3.719886e-02	7.663756e+00	6.287395e-02	
398	3.729886e-02	7.663755e+00	6.287390e-02	
399	3.739886e-02	7.663756e+00	6.287395e-02	
400	3.749886e-02	7.663755e+00	6.287390e-02	
401	3.759886e-02	7.663756e+00	6.287395e-02	
402	3.769886e-02	7.663755e+00	6.287390e-02	

Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
403	3.779886e-02	7.663756e+00	6.287395e-02	
404	3.789886e-02	7.663755e+00	6.287390e-02	
405	3.799886e-02	7.663755e+00	6.287395e-02	
406	3.809886e-02	7.663755e+00	6.287390e-02	
407	3.819886e-02	7.663755e+00	6.287395e-02	
408	3.829886e-02	7.663755e+00	6.287390e-02	
409	3.839886e-02	7.663755e+00	6.287395e-02	
410	3.849886e-02	7.663755e+00	6.287390e-02	
411	3.859886e-02	7.663755e+00	6.287394e-02	
412	3.869886e-02	7.663755e+00	6.287390e-02	
413	3.879886e-02	7.663755e+00	6.287394e-02	
414	3.889886e-02	7.663755e+00	6.287390e-02	
415	3.899886e-02	7.663755e+00	6.287394e-02	
416	3.909886e-02	7.663755e+00	6.287390e-02	
417	3.919886e-02	7.663755e+00	6.287394e-02	
418	3.929886e-02	7.663755e+00	6.287390e-02	
419	3.939886e-02	7.663755e+00	6.287394e-02	
420	3.949886e-02	7.663755e+00	6.287390e-02	
421	3.959886e-02	7.663755e+00	6.287394e-02	
422	3.969886e-02	7.663755e+00	6.287390e-02	
423	3.979886e-02	7.663755e+00	6.287394e-02	
424	3.989886e-02	7.663755e+00	6.287390e-02	
425	3.999886e-02	7.663755e+00	6.287394e-02	
426	4.009886e-02	7.663755e+00	6.287390e-02	
427	4.019886e-02	7.663755e+00	6.287394e-02	
428	4.029886e-02	7.663755e+00	6.287390e-02	
429	4.039886e-02	7.663755e+00	6.287394e-02	
430	4.049886e-02	7.663755e+00	6.287390e-02	
431	4.059886e-02	7.663755e+00	6.287394e-02	
432	4.069886e-02	7.663755e+00	6.287390e-02	
433	4.079886e-02	7.663755e+00	6.287394e-02	
434	4.089886e-02	7.663755e+00	6.287390e-02	
435	4.099886e-02	7.663755e+00	6.287394e-02	
436	4.109886e-02	7.663755e+00	6.287390e-02	
437	4.119886e-02	7.663755e+00	6.287394e-02	
438	4.129886e-02	7.663755e+00	6.287390e-02	
439	4.139886e-02	7.663755e+00	6.287394e-02	
440	4.149886e-02	7.663755e+00	6.287390e-02	
441	4.159886e-02	7.663755e+00	6.287394e-02	
442	4.169886e-02	7.663755e+00	6.287390e-02	
443	4.179886e-02	7.663755e+00	6.287394e-02	
444	4.189886e-02	7.663755e+00	6.287390e-02	
445	4.199886e-02	7.663755e+00	6.287394e-02	
446	4.209886e-02	7.663755e+00	6.287390e-02	
447	4.219886e-02	7.663755e+00	6.287394e-02	
448	4.229886e-02	7.663755e+00	6.287390e-02	
449	4.239886e-02	7.663755e+00	6.287394e-02	
450	4.249886e-02	7.663755e+00	6.287390e-02	
451	4.259886e-02	7.663755e+00	6.287394e-02	
452	4.269886e-02	7.663755e+00	6.287390e-02	
453	4.279886e-02	7.663755e+00	6.287394e-02	
454	4.289886e-02	7.663755e+00	6.287390e-02	
455	4.299886e-02	7.663755e+00	6.287394e-02	
456	4.309886e-02	7.663755e+00	6.287390e-02	
457	4.319886e-02	7.663755e+00	6.287394e-02	
458	4.329886e-02	7.663755e+00	6.287390e-02	
459	4.339886e-02	7.663755e+00	6.287394e-02	
460	4.349886e-02	7.663755e+00	6.287390e-02	

