 2.46988586e-02  7.66375547e+00  2.46988586e-02  6.28738896e-02 
 2.47988586e-02  7.66375551e+00  2.47988586e-02  6.28739527e-02 
 2.48988586e-02  7.66375547e+00  2.48988586e-02  6.28738897e-02 
 2.49988586e-02  7.66375551e+00  2.49988586e-02  6.28739525e-02 
 2.50988586e-02  7.66375547e+00  2.50988586e-02  6.28738899e-02 
 2.51988586e-02  7.66375551e+00  2.51988586e-02  6.28739524e-02 
 2.52988586e-02  7.66375547e+00  2.52988586e-02  6.28738900e-02 
 2.53988586e-02  7.66375551e+00  2.53988586e-02  6.28739523e-02 
 2.54988586e-02  7.66375547e+00  2.54988586e-02  6.28738901e-02 
 2.55988586e-02  7.66375551e+00  2.55988586e-02  6.28739521e-02 
 2.56988586e-02  7.66375547e+00  2.56988586e-02  6.28738903e-02 
 2.57988586e-02  7.66375551e+00  2.57988586e-02  6.28739520e-02 
 2.58988586e-02  7.66375547e+00  2.58988586e-02  6.28738904e-02 
 2.59988586e-02  7.66375551e+00  2.59988586e-02  6.28739519e-02 
 2.60988586e-02  7.66375547e+00  2.60988586e-02  6.28738905e-02 
 2.61988586e-02  7.66375551e+00  2.61988586e-02  6.28739518e-02 
 2.62988586e-02  7.66375547e+00  2.62988586e-02  6.28738906e-02 
 2.63988586e-02  7.66375551e+00  2.63988586e-02  6.28739516e-02 
 2.64988586e-02  7.66375547e+00  2.64988586e-02  6.28738908e-02 
 2.65988586e-02  7.66375551e+00  2.65988586e-02  6.28739515e-02 
 2.66988586e-02  7.66375547e+00  2.66988586e-02  6.28738909e-02 
 2.67988586e-02  7.66375551e+00  2.67988586e-02  6.28739514e-02 
 2.68988586e-02  7.66375547e+00  2.68988586e-02  6.28738910e-02 
 2.69988586e-02  7.66375551e+00  2.69988586e-02  6.28739513e-02 
 2.70988586e-02  7.66375547e+00  2.70988586e-02  6.28738911e-02 
 2.71988586e-02  7.66375551e+00  2.71988586e-02  6.28739511e-02 
 2.72988586e-02  7.66375547e+00  2.72988586e-02  6.28738913e-02 
 2.73988586e-02  7.66375551e+00  2.73988586e-02  6.28739510e-02 
 2.74988586e-02  7.66375547e+00  2.74988586e-02  6.28738914e-02 
 2.75988586e-02  7.66375551e+00  2.75988586e-02  6.28739509e-02 
 2.76988586e-02  7.66375547e+00  2.76988586e-02  6.28738915e-02 
 2.77988586e-02  7.66375551e+00  2.77988586e-02  6.28739508e-02 
 2.78988586e-02  7.66375548e+00  2.78988586e-02  6.28738916e-02 
 2.79988586e-02  7.66375551e+00  2.79988586e-02  6.28739507e-02 
 2.80988586e-02  7.66375548e+00  2.80988586e-02  6.28738917e-02 
 2.81988586e-02  7.66375551e+00  2.81988586e-02  6.28739505e-02 
 2.82988586e-02  7.66375548e+00  2.82988586e-02  6.28738919e-02 
 2.83988586e-02  7.66375551e+00  2.83988586e-02  6.28739504e-02 
 2.84988586e-02  7.66375548e+00  2.84988586e-02  6.28738920e-02 
 2.85988586e-02  7.66375551e+00  2.85988586e-02  6.28739503e-02 
 2.86988586e-02  7.66375548e+00  2.86988586e-02  6.28738921e-02 
 2.87988586e-02  7.66375551e+00  2.87988586e-02  6.28739502e-02 
 2.88988586e-02  7.66375548e+00  2.88988586e-02  6.28738922e-02 
 2.89988586e-02  7.66375551e+00  2.89988586e-02  6.28739501e-02 
 2.90988586e-02  7.66375548e+00  2.90988586e-02  6.28738923e-02 
 2.91988586e-02  7.66375551e+00  2.91988586e-02  6.28739499e-02 
 2.92988586e-02  7.66375548e+00  2.92988586e-02  6.28738925e-02 
 2.93988586e-02  7.66375551e+00  2.93988586e-02  6.28739498e-02 
 2.94988586e-02  7.66375548e+00  2.94988586e-02  6.28738926e-02 
 2.95988586e-02  7.66375551e+00  2.95988586e-02  6.28739497e-02 
 2.96988586e-02  7.66375548e+00  2.96988586e-02  6.28738927e-02 
 2.97988586e-02  7.66375551e+00  2.97988586e-02  6.28739496e-02 
 2.98988586e-02  7.66375548e+00  2.98988586e-02  6.28738928e-02 
 2.99988586e-02  7.66375551e+00  2.99988586e-02  6.28739495e-02 
 3.00988586e-02  7.66375548e+00  3.00988586e-02  6.28738929e-02 
 3.01988586e-02  7.66375551e+00  3.01988586e-02  6.28739494e-02 
 3.02988586e-02  7.66375548e+00  3.02988586e-02  6.28738930e-02 
 3.03988586e-02  7.66375551e+00  3.03988586e-02  6.28739492e-02 
 3.04988586e-02  7.66375548e+00  3.04988586e-02  6.28738931e-02 
 3.05988586e-02  7.66375551e+00  3.05988586e-02  6.28739491e-02 
 3.06988586e-02  7.66375548e+00  3.06988586e-02  6.28738933e-02 
 3.07988586e-02  7.66375551e+00  3.07988586e-02  6.28739490e-02 
 3.08988586e-02  7.66375548e+00  3.08988586e-02  6.28738934e-02 
 3.09988586e-02  7.66375551e+00  3.09988586e-02  6.28739489e-02 
 3.10988586e-02  7.66375548e+00  3.10988586e-02  6.28738935e-02 
